1.23, -0.00
1.00, 0.00
0.17, -0.01
-0.33, 0.01
-0.43, 0.00
-0.31, -0.00
-0.37, -0.01
-0.58, 0.00
-0.26, -0.01
0.86, -0.00
1.49, 0.00
1.61, 0.01
1.34, 0.00
1.18, 0.00
1.13, -0.01
1.10, -0.01
1.08, -0.01
1.06, 0.00
1.03, -0.00
1.01, 0.01
1.00, -0.01
0.98, -0.01
0.99, -0.01
1.00, 0.00
1.00, 0.00
1.03, 0.01
1.07, -0.01
1.09, 0.00
1.09, -0.00
1.05, 0.01
0.99, -0.00
0.95, -0.00
0.92, -0.00
0.90, 0.01
0.90, -0.01
0.89, 0.00
0.87, -0.01
0.86, -0.00
1.39, 0.01
2.01, 0.10
2.32, 0.08
2.48, 0.01
2.12, -0.03
1.81, -0.04
1.49, -0.01
0.80, -0.01
0.05, -0.02
-0.01, -0.01
-0.49, -0.01
-1.34, 0.01
-1.73, 0.01
-1.31, -0.00
-1.25, -0.00
-1.13, 0.01
-0.85, 0.00
-0.43, 0.01
-0.04, 0.00
0.24, -0.00
0.44, -0.00
0.58, -0.00
0.69, -0.01
0.72, -0.01
0.71, -0.01
0.60, -0.00
0.32, -0.01
0.13, -0.00
0.10, 0.00
0.12, 0.00
0.01, -0.00
-0.22, 0.00
-0.34, -0.00
-0.29, 0.00
-0.08, -0.00
0.00, 0.00
-0.03, -0.00
-0.04, 0.00
-0.14, -0.00
-0.18, 0.01
-0.25, -0.01
-0.22, 0.00
-0.15, -0.01
-0.09, 0.00
-0.13, 0.01
-0.13, 0.00
-0.05, -0.01
0.03, 0.00
0.10, -0.01
0.16, 0.00
0.21, -0.01
0.18, 0.00
0.03, -0.00
-0.12, 0.00
-0.19, -0.00
-0.22, 0.00
-0.25, 0.00
-0.19, 0.00
-0.03, -0.00
0.11, 0.00
0.24, -0.01
0.24, 0.01
0.06, -0.01
0.04, 0.00
0.05, -0.00
-0.01, 0.00
-0.00, -0.01
-0.01, -0.00
-0.03, -0.00
0.10, 0.00
0.24, 0.00
0.31, -0.00
0.34, -0.00
0.39, 0.00
0.41, -0.00
0.27, 0.00
-0.02, -0.00
-0.37, 0.01
-0.61, 0.00
-0.52, -0.00
-0.22, -0.01
0.04, 0.00
0.23, -0.00
0.35, -0.00
0.47, -0.00
0.55, 0.00
0.58, -0.00
0.54, 0.00
0.47, -0.00
0.46, 0.01
0.50, -0.00
0.40, -0.00
0.23, -0.01
0.31, 0.00
0.51, -0.01
0.73, 0.00
0.80, -0.00
0.70, -0.00
0.49, -0.00
0.22, 0.00
0.15, 0.00
0.26, 0.00
0.31, -0.01
0.25, 0.00
0.11, -0.00
-0.03, 0.00
-0.08, -0.00
-0.04, 0.01
0.16, -0.01
0.48, -0.00
0.67, -0.00
0.70, 0.00
0.61, -0.00
0.38, -0.00
-0.03, -0.00
-0.50, 0.01
-0.56, -0.01
-0.26, 0.01
0.18, -0.00
0.48, -0.00
0.67, -0.00
0.73, -0.01
0.52, -0.00
0.15, 0.00
-0.31, -0.00
-0.59, 0.01
-0.60, -0.01
-0.32, 0.01
0.11, -0.00
0.46, -0.00
0.64, 0.00
0.71, -0.01
0.63, -0.00
0.30, 0.00
-0.31, -0.00
-0.75, 0.01
-0.76, -0.01
-0.48, 0.01
0.06, -0.00
0.41, -0.00
0.65, -0.00
0.70, -0.00
0.71, -0.00
0.63, -0.01
0.28, 0.00
-0.23, 0.00
-0.56, -0.01
-0.36, 0.01
0.24, -0.00
0.46, -0.00
0.58, 0.00
0.65, -0.01
0.69, 0.00
0.66, -0.01
0.60, 0.01
0.56, -0.01
0.48, 0.01
0.26, -0.01
-0.04, 0.01
-0.24, -0.01
-0.12, 0.01
0.15, -0.01
0.32, 0.01
0.40, -0.01
0.42, 0.01
0.41, -0.02
0.20, 0.01
0.26, -0.02
0.29, 0.01
0.32, -0.02
0.33, 0.01
0.34, -0.02
0.34, 0.01
0.34, -0.02
0.35, 0.01
0.35, -0.02
0.37, 0.34
0.35, 0.25
0.34, 0.09
0.28, -0.04
0.26, -0.04
0.20, -0.05
0.17, -0.00
0.29, -0.04
0.27, -0.06
-0.00, -0.03
-0.10, 0.04
0.23, -0.02
0.20, 0.00
-0.06, 0.00
-0.18, 0.06
0.01, -0.03
-0.05, 0.04
0.21, -0.01
0.18, 0.00
-0.29, 0.02
0.14, 0.00
-0.08, 0.01
-0.09, 0.04
0.32, -0.01
0.09, -0.01
-0.13, 0.01
-0.11, 0.05
0.13, -0.04
-0.11, 0.02
-0.08, 0.00
-0.12, 0.04
0.23, -0.02
0.27, 0.01
-0.11, -0.00
-0.12, 0.03
0.10, -0.00
-0.24, 0.04
0.13, -0.07
-0.12, -0.17
-0.20, -0.14
-0.34, -0.05
-0.74, -0.00
-0.78, 0.04
-0.42, -0.00
-0.03, 0.00
0.16, -0.03
0.23, -0.00
0.26, -0.03
0.27, 0.00
0.27, -0.03
0.21, 0.00
0.44, -0.04
0.49, -0.02
0.19, -0.02
0.19, 0.02
0.54, -0.03
0.53, -0.01
0.04, -0.02
0.30, 0.02
0.40, -0.02
0.37, -0.02
-0.12, 0.03
-1.13, 0.03
-0.30, 0.02
-1.15, 0.03
0.10, -0.03
0.45, 0.00
0.11, -0.01
0.10, -0.01
0.82, -0.01
-0.02, -0.01
0.22, 0.00
0.14, -0.01
0.93, -0.01
-0.07, -0.01
-0.15, 0.01
0.34, -0.01
0.93, -0.02
-0.10, -0.01
-0.24, 0.01
0.54, -0.00
0.44, -0.01
-0.24, -0.01
0.80, -0.01
-0.05, 0.02
0.48, -0.01
-0.20, -0.01
-0.98, -0.02
1.54, 0.02
0.30, -0.06
0.55, 0.04
-0.76, 0.02
-0.43, 0.01
-0.05, -0.00
-0.69, 0.02
0.47, -0.04
-0.36, 0.02
0.23, -0.01
-0.05, 0.02
0.49, -0.06
-0.16, 0.03
0.62, 0.00
-0.10, 0.01
0.48, -0.07
0.31, 0.06
-1.35, 0.06
1.33, -0.07
0.43, -0.02
0.33, 0.04
-0.90, -0.01
0.19, -0.02
0.36, -0.05
-0.93, 0.04
0.62, 0.03
-0.23, -0.04
-0.20, 0.04
-0.58, -0.00
0.43, 0.02
0.91, -0.02
-0.32, -0.01
0.29, -0.06
1.13, -0.04
-0.85, 0.02
0.52, 0.03
0.83, 0.00
0.13, -0.01
-0.82, 0.03
0.17, -0.00
-0.06, 0.01
-0.55, -0.00
0.19, -0.01
-0.36, 0.04
1.32, -0.07
0.55, 0.02
-1.14, 0.02
-0.20, -0.03
0.37, -0.05
-0.07, 0.06
1.16, -0.00
-0.12, -0.03
-0.61, -0.01
0.02, 0.04
0.60, 0.02
-0.27, -0.04
-0.46, -0.06
0.53, 0.00
1.04, -0.04
-0.65, 0.04
-0.74, 0.03
1.31, 0.01
-0.66, 0.03
1.01, -0.05
-0.37, 0.01
-0.76, 0.03
1.15, -0.06
-0.02, 0.02
-1.18, 0.02
0.13, -0.03
0.07, 0.02
0.61, -0.03
-0.53, 0.01
0.13, -0.02
-0.12, 0.02
0.84, -0.02
-0.67, 0.01
0.00, -0.02
0.68, -0.00
-0.53, -0.01
0.60, 0.02
0.59, -0.01
-1.08, 0.01
0.73, -0.01
-0.02, 0.02
0.16, -0.03
-0.90, 0.03
0.79, -0.02
0.21, -0.01
0.28, -0.01
-0.98, 0.03
1.17, -0.02
-1.32, 0.02
0.29, -0.02
1.16, -0.01
-1.32, 0.02
0.29, 0.01
1.15, -0.03
-0.75, 0.02
0.62, -0.01
-1.24, 0.04
0.11, -0.03
0.73, 0.01
0.11, -0.04
0.08, 0.02
-0.01, -0.00
0.18, -0.01
-0.65, 0.02
0.58, -0.02
0.24, 0.01
-1.15, 0.02
0.34, -0.02
0.08, 0.01
0.15, -0.03
-0.41, 0.04
-0.02, -0.01
0.69, -0.00
0.49, 0.00
-0.63, -0.01
0.19, -0.02
0.05, 0.03
-0.57, -0.01
0.71, -0.00
0.52, -0.00
-0.20, -0.01
-0.98, 0.01
0.19, 0.02
0.58, -0.02
-0.82, 0.03
1.11, -0.03
-1.01, 0.02
0.80, -0.03
-0.70, 0.01
0.98, -0.01
-0.62, -0.00
0.08, -0.00
-0.57, 0.02
0.83, -0.03
-0.51, 0.04
0.38, -0.03
-0.00, 0.02
-0.06, -0.03
-0.41, 0.03
0.56, -0.02
-0.78, 0.02
0.73, -0.02
0.29, -0.00
-0.12, -0.03
-0.49, 0.05
-0.19, -0.01
0.31, -0.01
0.38, -0.04
-0.31, 0.03
-0.07, 0.02
-0.15, -0.04
-0.16, 0.02
-0.81, -0.01
-0.39, 0.03
-0.81, 0.03
8.73, -0.15
-1.71, 0.03
0.54, -0.01
-0.51, 0.01
0.50, -0.01
-0.56, 0.01
0.27, -0.01
-0.46, 0.01
0.50, -0.00
-0.47, 0.00
0.38, -0.01
-0.56, 0.00
-1.09, 0.00
-0.44, 0.03
-0.08, 0.01
-0.30, 0.02
0.35, -0.04
-1.66, 0.05
-0.72, 0.01
1.31, -0.04
-0.84, -0.01
-0.06, 0.03
0.06, 0.02
-0.34, -0.01
0.22, -0.00
-0.23, 0.01
-0.58, 0.02
-0.14, 0.00
-0.13, 0.01
-1.66, 0.03
8.39, -0.15
-1.72, 0.03
0.54, -0.01
-0.51, 0.01
0.50, -0.01
-0.55, 0.01
0.29, -0.01
-0.45, 0.01
0.51, -0.01
-1.30, 0.04
0.65, -0.01
-0.49, -0.00
-0.72, -0.00
0.74, -0.05
-2.27, 0.08
0.89, -0.06
-0.38, 0.09
-0.61, -0.02
0.21, 0.01
0.09, -0.04
-0.88, 0.04
0.45, -0.02
0.04, 0.01
-0.71, -0.02
-0.89, 0.08
-0.17, -0.02
6.75, -0.11
-1.70, 0.03
0.54, -0.01
-0.50, 0.01
0.50, -0.01
-0.53, 0.01
0.40, -0.01
-0.60, 0.00
0.50, 0.00
-0.48, 0.00
0.42, -0.01
-0.89, -0.00
0.61, 0.00
-0.58, 0.02
0.63, -0.02
-0.48, 0.00
-0.20, 0.00
0.89, -0.03
-0.62, 0.02
0.80, -0.03
-0.71, 0.02
0.83, -0.02
-0.63, 0.03
1.80, -0.03
0.00, 0.00
0.00, 0.00
0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, 0.00
0.00, -0.00
-0.00, 0.00
-0.00, -0.00
-0.00, -0.00
-0.00, 0.00
-0.00, 0.00
-0.00, -0.00
-0.00, 0.00
0.00, 0.00
0.00, -0.00
-0.00, -0.00
-0.00, -0.00
-0.00, 0.00
-0.00, 0.00
-0.00, -0.00
-0.00, 0.00
-0.00, -0.00
0.00, -0.00
-0.00, 0.00
-0.00, -0.00
0.00, 0.00
-0.00, -0.00
0.00, 0.00
-0.00, -0.00
-0.00, 0.00
0.00, -0.00
0.00, 0.00
0.00, 0.00
0.00, -0.00
-0.00, 0.00
0.00, 0.00
0.00, -0.00
-0.00, 0.00
-0.00, -0.00
0.00, -0.00
0.00, 0.00
0.00, 0.00
