1707323323.0998535, 0.0, 396.32086181640625, -243.54049682617188, 1.0
1707323323.101558, 0.0, 392.314208984375, -228.5388946533203, 1.0
1707323323.1903923, 0.0650252373583143, 396.32080078125, -243.54017639160156, 1.0
1707323323.1919286, 0.02492893945488422, 392.314208984375, -228.5441131591797, 1.0
1707323323.2879353, 0.04261486403685868, 396.32080078125, -243.5091552734375, 1.0
1707323323.2895463, 0.035999762152313736, 392.314208984375, -228.55035400390625, 1.0
1707323323.3372443, 0.5516857413332129, 396.3207702636719, -243.47463989257812, 1.0
1707323323.338829, 0.04772914172407656, 392.3142395019531, -228.55723571777344, 1.0
1707323323.4356444, 0.794824201918441, 396.3207092285156, -243.35836791992188, 1.0
1707323323.4371095, 0.2139219678218255, 392.314208984375, -228.58665466308594, 1.0
1707323323.5290778, 1.4634669996066956, 396.3206481933594, -243.172119140625, 1.0
1707323323.53059, 0.4152769960354651, 392.3143005371094, -228.642822265625, 1.0
1707323323.667502, 2.1894312556906392, 396.3206481933594, -242.7521209716797, 1.0
1707323323.6688614, 0.6582982153299713, 392.3145751953125, -228.77508544921875, 1.0
1707323323.7136326, 3.3380336034082583, 396.3204345703125, -242.57435607910156, -0.049799363756701576
1707323323.7150927, 1.0617755974476668, 392.3143615722656, -228.83091735839844, 1.0
1707323323.8043814, 3.6886351660657297, 396.3199462890625, -242.18234252929688, 1.0
1707323323.8060176, 1.1451672229544043, 392.31402587890625, -228.96592712402344, 1.0
1707323323.8971686, 4.038093374906903, 396.3205871582031, -241.7686309814453, 1.0
1707323323.8988976, 1.4554310749605257, 392.3138122558594, -229.1285858154297, 1.0
1707323323.9898689, 4.245813755742042, 396.32049560546875, -241.32073974609375, 1.0
1707323323.9914858, 1.7300960014547664, 392.3138732910156, -229.321044921875, 1.0
1707323324.0803587, 4.704395578474071, 396.3194580078125, -240.8182830810547, 0.4436437563575071
1707323324.0812964, 2.0443032727154042, 392.3136901855469, -229.54335021972656, 1.0
1707323324.1268573, 5.281016237400836, 396.319091796875, -240.54959106445312, -0.2640882935630866
1707323324.1281102, 2.351205986639486, 392.3135070800781, -229.6664276123047, 1.0
1707323324.2212765, 5.364135193562898, 396.3193359375, -240.01412963867188, 0.5129199030572488
1707323324.222507, 2.531949411218588, 392.3130798339844, -229.93679809570312, 1.0
1707323324.3157334, 5.314422052008312, 396.3196105957031, -239.48460388183594, 0.6452547445146937
1707323324.3172123, 2.857207871670202, 392.3128356933594, -230.24005126953125, 1.0
1707323324.4094014, 5.278252952046646, 396.3192443847656, -238.95127868652344, 0.502733702974287
1707323324.4106145, 3.1849293582909355, 392.31280517578125, -230.57614135742188, 1.0
1707323324.5045464, 5.3730465508370875, 396.31988525390625, -238.4077606201172, 0.08198497074472638
1707323324.5059392, 3.510938495644805, 392.3127136230469, -230.94444274902344, 1.0
1707323324.551254, 5.441591171983484, 396.3199768066406, -238.1355438232422, 0.02658610055948446
1707323324.552952, 3.827029206152119, 392.31268310546875, -231.14016723632812, 1.0
1707323324.6410494, 5.442567994076829, 396.31982421875, -237.59783935546875, 0.09984563863852677
1707323324.6874652, 5.338407320313171, 396.31982421875, -237.33363342285156, 0.31668997914514363
1707323324.7777305, 5.250117965907505, 396.31988525390625, -236.813232421875, 0.29394137027620104
1707323324.8703167, 5.149237900663656, 396.3196105957031, -236.3011016845703, 0.3539933432978547
1707323324.970245, 5.083634459706898, 396.3192443847656, -235.7937469482422, 0.3231501774213394
1707323325.020067, 5.04621932411557, 396.3190612792969, -235.5411834716797, 0.29660818991680205
1707323325.110375, 5.054521541323207, 396.3186950683594, -235.0386505126953, 0.21011889358903046
1707323325.1571646, 5.05839172938574, 396.3185119628906, -234.78298950195312, 0.22474300064110492
1707323325.254081, 5.084793702270566, 396.31939697265625, -234.27821350097656, 0.17656729425393378
1707323325.299927, 5.055162634136011, 396.3194580078125, -234.0252227783203, 0.31697390918463264
1707323325.440297, 5.035173948766781, 396.3182067871094, -233.2689208984375, 0.3219422779244519
1707323325.4877014, 5.080590124963967, 396.31829833984375, -233.0166015625, 0.17744806853024808
