1707998454.7573457, 0.0, 396.2999267578125, -148.54054260253906, 1.0
1707998454.7587316, 0.0, 392.2916259765625, -118.53892517089844, 1.0
1707998454.8046327, 0.06501987923375131, 396.2999267578125, -148.5407257080078, 1.0
1707998454.8060133, 0.02492457328290687, 392.2916259765625, -118.5416259765625, 1.0
1707998454.8577003, 0.03681567219708392, 396.29986572265625, -148.5396270751953, 1.0
1707998454.8593473, 0.06879803713473737, 392.2916259765625, -118.54413604736328, 1.0
1707998454.9040806, 0.11264904153051403, 396.29986572265625, -148.52915954589844, 1.0
1707998454.9057672, 0.03600229742384712, 392.2916259765625, -118.54732513427734, 1.0
1707998454.9549236, 0.32525802057440484, 396.2999572753906, -148.50706481933594, 1.0
1707998454.9567485, 0.08051757117574254, 392.2916259765625, -118.55034637451172, 1.0
1707998455.0012429, 0.5228416415988268, 396.29998779296875, -148.472900390625, 1.0
1707998455.0024068, 0.04772194913692197, 392.2916564941406, -118.55643463134766, 1.0
1707998455.059017, 0.7942641980694108, 396.3002014160156, -148.42294311523438, 1.0
1707998455.060574, 0.13894526800196616, 392.29150390625, -118.56795501708984, 1.0
1707998455.1098967, 1.12711309204133, 396.30023193359375, -148.35609436035156, 1.0
1707998455.1113737, 0.27154856140421163, 392.2917175292969, -118.58678436279297, 1.0
1707998455.1583135, 1.4831785475637047, 396.3002624511719, -148.27159118652344, 1.0
1707998455.1600087, 0.41939783828785665, 392.2916564941406, -118.6103515625, 1.0
1707998455.2035692, 1.861375003962107, 396.3002014160156, -148.16896057128906, 1.0
1707998455.2051218, 0.48415026402579026, 392.2916564941406, -118.64017486572266, 1.0
1707998455.2584488, 2.1899526313738535, 396.2999572753906, -148.0476531982422, 1.0
1707998455.2598784, 0.6671247909410758, 392.2917175292969, -118.67562103271484, 1.0
1707998455.3083148, 2.5749407384347998, 396.29974365234375, -147.90780639648438, 1.0
1707998455.310148, 0.7377368310031782, 392.2918701171875, -118.71817779541016, 1.0
1707998455.3674157, 2.947873372062442, 396.299560546875, -147.74832153320312, 1.0
1707998455.369032, 0.9310011589494775, 392.2919006347656, -118.7716293334961, 1.0
1707998455.4107366, 3.344334842545985, 396.29931640625, -147.56988525390625, 1.0
1707998455.4120276, 1.120900150341532, 392.29193115234375, -118.8330078125, 1.0
1707998455.4703567, 3.7155800053724857, 396.29913330078125, -147.37330627441406, 1.0
1707998455.4720426, 1.275844362698455, 392.29193115234375, -118.89884185791016, 1.0
1707998455.5229452, 4.074423395648306, 396.2989501953125, -147.1590118408203, 1.0
1707998455.5244167, 1.3393903936331992, 392.29193115234375, -118.97099304199219, 1.0
1707998455.5737498, 4.42550379007052, 396.2987060546875, -146.92733764648438, 1.0
1707998455.5758991, 1.515312425755486, 392.2918701171875, -119.04926300048828, 1.0
1707998455.626871, 4.771782844668612, 396.2984924316406, -146.67843627929688, 1.0
1707998455.628866, 1.6048674325852035, 392.2917785644531, -119.13519287109375, 1.0
1707998455.6778939, 5.115984322204758, 396.29827880859375, -146.41244506835938, 1.0
1707998455.6793802, 1.7777211926265888, 392.2917785644531, -119.2276840209961, 1.0
1707998455.731984, 5.458154707555366, 396.2982482910156, -146.13571166992188, 1.0
1707998455.7334561, 1.913335206548223, 392.291748046875, -119.3280029296875, 1.0
1707998455.783441, 5.564787128107111, 396.2981872558594, -145.85256958007812, 1.0
1707998455.7848568, 2.070631743467848, 392.2917175292969, -119.43521118164062, 1.0
1707998455.8402884, 5.7463815425056755, 396.2981872558594, -145.5595703125, 1.0
1707998455.8421829, 2.1949946901125217, 392.2917175292969, -119.55043029785156, 1.0
1707998455.8888474, 5.947816166773377, 396.29815673828125, -145.2532958984375, 1.0
1707998455.8901181, 2.3747024608527476, 392.2917175292969, -119.67341613769531, 1.0
1707998455.9416325, 6.250212487746817, 396.2981262207031, -144.93206787109375, 1.0
1707998455.943353, 2.5147066223126657, 392.2917175292969, -119.80467224121094, 1.0
1707998455.9933527, 6.543456317646433, 396.29803466796875, -144.5937957763672, 1.0
1707998455.99488, 2.6947286296024946, 392.2917175292969, -119.94392395019531, 1.0
1707998456.0438507, 6.919106711726923, 396.2980041503906, -144.23739624023438, 1.0
1707998456.0453618, 2.8422234300303986, 392.2917175292969, -120.09152221679688, 1.0
1707998456.0922937, 7.272654285304832, 396.2979736328125, -143.86228942871094, 1.0
1707998456.093879, 3.0208745315661436, 392.2917175292969, -120.2471923828125, 1.0
1707998456.1504264, 7.658949115683313, 396.2979736328125, -143.46878051757812, 1.0
1707998456.1521795, 3.172949828944932, 392.2917175292969, -120.41120910644531, 1.0
1707998456.202543, 8.010338914857783, 396.29791259765625, -143.05624389648438, 1.0
1707998456.2040195, 3.3479476415352516, 392.2917175292969, -120.5832748413086, 1.0
1707998456.2552242, 8.409935125775279, 396.29791259765625, -142.62498474121094, 1.0
1707998456.2564054, 3.502281714660099, 392.2917175292969, -120.76353454589844, 1.0
1707998456.3065655, 8.769989095089684, 396.2978820800781, -142.17422485351562, 1.0
1707998456.3080935, 3.670746140964313, 392.2916564941406, -120.95157623291016, 1.0
1707998456.3562229, 9.178278986210147, 396.2978820800781, -141.7035675048828, 1.0
1707998456.3576505, 3.8210342493946254, 392.2916564941406, -121.14736938476562, 1.0
1707998456.4091454, 9.572264703245542, 396.2978820800781, -141.2129364013672, 1.0
1707998456.4110274, 3.9790469170569276, 392.2916564941406, -121.35065460205078, 1.0
1707998456.455146, 9.967479725794055, 396.2978820800781, -140.70346069335938, 1.0
1707998456.5140598, 10.335758217376496, 396.2978515625, -140.17613220214844, 0.8657474873096287
1707998456.5681775, 10.682017326985214, 396.2978515625, -139.63291931152344, 0.6049548249186738
1707998456.6279, 10.976779943621091, 396.2978515625, -139.07737731933594, 0.43092210450534896
1707998456.6748695, 11.189140347360105, 396.29779052734375, -138.5138702392578, 0.36598963532088014
1707998456.7221525, 11.316428270402117, 396.29791259765625, -137.9459991455078, 0.3567775077498275
1707998456.773772, 11.381343125387298, 396.2980651855469, -137.37640380859375, 0.345066936384477
1707998456.8284032, 11.394177815252496, 396.2976989746094, -136.80702209472656, 0.35096331648614704
1707998456.8779047, 11.384658519750445, 396.2976989746094, -136.2391357421875, 0.32320765129775797
1707998456.9309962, 11.340975519230273, 396.2978515625, -135.673095703125, 0.3514716830346216
1707998456.9878535, 11.30876467365032, 396.2975158691406, -135.10946655273438, 0.2976878227691925
